Date,Store_ID,Store_Location,Product_ID,Product_Name,Product_Category,Unit_Price,Unit_Cost,Quantity_Sold,Gross_Sales,Total_Cost,Profit_Amount,Invoice_Count,Discount_%,Festival_Flag,Promotion_Flag,Payment_Mode,Outstanding_Amount,Return_Quantity,Stock_Level,Profit_Margin_%,Business_Type,Sales_Growth_%
2023-03-01,S001,Chennai,P003,Product_3,Clothing,1015,718.07,47,47705,33749.29,13955.71,13,5,0,0,UPI,4945,1,155,29.25,Distributor,9.74
2023-03-01,S001,Chennai,P004,Product_4,Supermarket,2301,1625.73,26,59826,42268.98,17557.019999999997,12,0,0,0,Cash,6035,1,392,29.35,Retail,6.98
2023-03-01,S001,Chennai,P005,Product_5,FMCG,845,677.08,55,46475,37239.4,9235.599999999999,13,0,0,0,Card,3765,3,114,19.87,Retail,6.01
2023-03-01,S002,Bangalore,P001,Product_1,FMCG,1836,1417.56,20,36720,28351.199999999997,8368.800000000003,7,0,0,0,Net Banking,2668,2,706,22.79,Retail,0.09
2023-03-01,S002,Bangalore,P002,Product_2,Electronics,2133,1474.56,37,78921,54558.72,24362.28,10,0,0,0,Net Banking,916,4,364,30.87,Wholesale,9.79
2023-03-01,S002,Bangalore,P003,Product_3,Clothing,2236,1714.19,55,122980,94280.45,28699.550000000003,1,0,0,0,Net Banking,6499,5,436,23.34,Retail,5.17
2023-03-01,S002,Bangalore,P004,Product_4,Supermarket,1281,923.03,15,19215,13845.449999999999,5369.550000000001,14,5,0,0,Card,1777,1,399,27.94,Wholesale,14.5
2023-03-01,S002,Bangalore,P005,Product_5,FMCG,1867,1219.87,17,31739,20737.789999999997,11001.210000000003,2,0,0,0,Cash,7694,4,569,34.66,Wholesale,3.1
2023-03-01,S003,Hyderabad,P001,Product_1,FMCG,1648,1053.29,54,88992,56877.659999999996,32114.340000000004,5,5,0,0,UPI,3347,3,227,36.09,Wholesale,7.38
2023-03-01,S003,Hyderabad,P002,Product_2,Electronics,1677,1042.01,13,21801,13546.13,8254.87,10,5,0,0,UPI,3139,4,494,37.86,Wholesale,-1.13
2023-03-01,S003,Hyderabad,P003,Product_3,Clothing,1946,1620.77,22,42812,35656.94,7155.059999999998,1,10,0,0,Card,5950,4,463,16.71,Retail,10.63
2023-03-01,S003,Hyderabad,P004,Product_4,Supermarket,1398,1060.34,32,44736,33930.88,10805.120000000003,3,15,0,0,UPI,5657,1,730,24.15,Distributor,13.18
2023-03-01,S003,Hyderabad,P005,Product_5,FMCG,1370,956.55,6,8220,5739.299999999999,2480.7000000000007,12,5,0,0,Cash,7586,0,134,30.18,Wholesale,6.56
2023-03-02,S001,Chennai,P001,Product_1,FMCG,1126,797.96,6,6756,4787.76,1968.2399999999998,8,5,0,0,Card,3227,4,154,29.13,Retail,-1.18
2023-03-02,S001,Chennai,P002,Product_2,Electronics,2324,1438.05,8,18592,11504.4,7087.6,11,10,0,0,Card,3621,3,606,38.12,Retail,12.09
2023-03-02,S001,Chennai,P003,Product_3,Clothing,749,572.86,48,35952,27497.28,8454.720000000001,4,10,0,0,UPI,1293,1,359,23.52,Distributor,4.54
2023-03-02,S001,Chennai,P004,Product_4,Supermarket,2149,1351.4,23,49427,31082.2,18344.8,13,5,0,0,UPI,2759,3,185,37.11,Distributor,4.63
2023-03-02,S001,Chennai,P005,Product_5,FMCG,302,201.02,27,8154,5427.54,2726.46,14,0,0,0,UPI,2568,5,726,33.44,Distributor,0.48
2023-03-02,S002,Bangalore,P001,Product_1,FMCG,1599,1045.49,54,86346,56456.46,29889.54,8,5,0,0,Net Banking,3738,3,96,34.62,Wholesale,-1.54
2023-03-02,S002,Bangalore,P002,Product_2,Electronics,859,525.81,26,22334,13671.059999999998,8662.940000000002,4,15,0,0,UPI,4300,4,122,38.79,Retail,6.32
2023-03-02,S002,Bangalore,P003,Product_3,Clothing,376,293.47,32,12032,9391.04,2640.959999999999,7,5,0,0,Net Banking,2873,2,137,21.95,Distributor,8.08
2023-03-02,S002,Bangalore,P004,Product_4,Supermarket,1765,1310.22,6,10590,7861.32,2728.6800000000003,13,5,0,0,Card,5832,0,191,25.77,Retail,10.14
2023-03-02,S002,Bangalore,P005,Product_5,FMCG,1691,1034.45,38,64258,39309.1,24948.9,14,0,0,0,Card,2700,5,352,38.83,Wholesale,10.27
2023-03-02,S003,Hyderabad,P001,Product_1,FMCG,1547,1279.51,60,92820,76770.6,16049.399999999994,4,10,0,0,Net Banking,7501,2,226,17.29,Distributor,4.36
2023-03-02,S003,Hyderabad,P002,Product_2,Electronics,1257,1054.62,59,74163,62222.579999999994,11940.420000000006,11,5,0,0,Net Banking,5646,1,304,16.1,Wholesale,2.99
2023-03-02,S003,Hyderabad,P003,Product_3,Clothing,2114,1713.69,39,82446,66833.91,15612.089999999997,7,0,0,0,UPI,4083,1,607,18.94,Wholesale,8.21
2023-03-02,S003,Hyderabad,P004,Product_4,Supermarket,1241,872.84,62,76942,54116.08,22825.92,14,15,0,0,Cash,1587,5,137,29.67,Retail,3.72
2023-03-02,S003,Hyderabad,P005,Product_5,FMCG,2174,1409.91,25,54350,35247.75,19102.25,14,0,0,0,Cash,5985,0,392,35.15,Retail,13.7
2023-03-03,S001,Chennai,P001,Product_1,FMCG,1843,1178.31,55,101365,64807.049999999996,36557.950000000004,1,0,0,0,Card,1154,5,359,36.07,Wholesale,13.94
2023-03-03,S001,Chennai,P002,Product_2,Electronics,1615,1203.07,48,77520,57747.36,19772.64,1,5,0,0,UPI,6766,0,780,25.51,Retail,13.23
2023-03-03,S001,Chennai,P003,Product_3,Clothing,1094,763.61,9,9846,6872.49,2973.51,8,10,0,0,Cash,4366,2,160,30.2,Retail,8.8
2023-03-03,S001,Chennai,P004,Product_4,Supermarket,375,288.36,44,16500,12687.84,3812.16,9,10,0,0,UPI,2969,1,72,23.1,Distributor,-4.69
2023-03-03,S001,Chennai,P005,Product_5,FMCG,2356,1945.2,33,77748,64191.6,13556.400000000001,1,10,0,0,Card,3683,0,451,17.44,Distributor,12.88
2023-03-03,S002,Bangalore,P001,Product_1,FMCG,952,714.91,52,49504,37175.32,12328.68,14,10,0,0,Net Banking,4512,3,689,24.9,Retail,-4.2
2023-03-03,S002,Bangalore,P002,Product_2,Electronics,1679,1253.28,48,80592,60157.44,20434.559999999998,12,0,0,0,Card,401,5,541,25.36,Retail,3.91
2023-03-03,S002,Bangalore,P003,Product_3,Clothing,1898,1453.69,17,32266,24712.73,7553.27,9,0,0,0,Card,6449,5,560,23.41,Retail,2.9
2023-03-03,S002,Bangalore,P004,Product_4,Supermarket,1675,1013.52,5,8375,5067.6,3307.3999999999996,8,0,0,0,Cash,4484,0,532,39.49,Distributor,4.74
2023-03-03,S002,Bangalore,P005,Product_5,FMCG,820,592.54,58,47560,34367.32,13192.68,14,15,0,0,Card,256,1,747,27.74,Retail,11.05
2023-03-03,S003,Hyderabad,P001,Product_1,FMCG,1723,1040.34,54,93042,56178.35999999999,36863.64000000001,13,15,0,0,Net Banking,6766,2,121,39.62,Wholesale,3.73
2023-03-03,S003,Hyderabad,P002,Product_2,Electronics,1606,1334.78,29,46574,38708.62,7865.379999999997,7,0,0,0,Net Banking,909,4,411,16.89,Retail,-4.73
2023-03-03,S003,Hyderabad,P003,Product_3,Clothing,1644,1010.35,38,62472,38393.3,24078.699999999997,1,0,0,0,UPI,7382,3,768,38.54,Retail,6.13
2023-03-03,S003,Hyderabad,P004,Product_4,Supermarket,1319,889.56,24,31656,21349.44,10306.560000000001,11,15,0,0,UPI,6869,1,346,32.56,Distributor,6.8
2023-03-03,S003,Hyderabad,P005,Product_5,FMCG,884,734.43,34,30056,24970.62,5085.380000000001,12,0,0,0,Card,5950,4,259,16.92,Distributor,-2.46
2023-03-04,S001,Chennai,P001,Product_1,FMCG,2076,1747.86,17,35292,29713.62,5578.380000000001,7,0,0,0,Card,3125,3,384,15.81,Distributor,14.96
2023-03-04,S001,Chennai,P002,Product_2,Electronics,1458,885.08,15,21870,13276.2,8593.8,7,5,0,0,Net Banking,1181,4,680,39.29,Distributor,12.63
2023-03-04,S001,Chennai,P003,Product_3,Clothing,2077,1603.65,26,54002,41694.9,12307.099999999999,12,15,0,0,Net Banking,1774,0,792,22.79,Wholesale,10.75
2023-03-04,S001,Chennai,P004,Product_4,Supermarket,391,245.67,52,20332,12774.84,7557.16,6,0,0,0,Net Banking,5554,1,267,37.17,Wholesale,4.84
2023-03-04,S001,Chennai,P005,Product_5,FMCG,1851,1142.9,58,107358,66288.20000000001,41069.79999999999,2,10,0,0,Card,5703,5,79,38.25,Distributor,10.05
2023-03-04,S002,Bangalore,P001,Product_1,FMCG,2242,1617.85,49,109858,79274.65,30583.350000000006,9,10,0,0,UPI,5958,0,318,27.84,Wholesale,12.34
2023-03-04,S002,Bangalore,P002,Product_2,Electronics,2478,1893.32,26,64428,49226.32,15201.68,2,15,0,0,Net Banking,3960,2,145,23.59,Wholesale,6.43
2023-03-04,S002,Bangalore,P003,Product_3,Clothing,809,575.0,39,31551,22425.0,9126.0,1,15,0,0,Net Banking,4830,4,167,28.92,Wholesale,10.4
2023-03-04,S002,Bangalore,P004,Product_4,Supermarket,491,366.33,24,11784,8791.92,2992.08,6,10,0,0,Net Banking,2632,4,517,25.39,Wholesale,1.37
2023-03-04,S002,Bangalore,P005,Product_5,FMCG,1861,1518.83,63,117243,95686.29,21556.710000000006,11,10,0,0,Cash,3767,2,759,18.39,Wholesale,9.22
2023-03-04,S003,Hyderabad,P001,Product_1,FMCG,1159,775.35,18,20862,13956.300000000001,6905.699999999999,3,10,0,0,Cash,1754,1,260,33.1,Wholesale,12.74
2023-03-04,S003,Hyderabad,P002,Product_2,Electronics,1479,1128.7,23,34017,25960.100000000002,8056.899999999998,13,15,0,0,Cash,1603,3,622,23.68,Distributor,2.96
2023-03-04,S003,Hyderabad,P003,Product_3,Clothing,1007,661.62,37,37259,24479.94,12779.060000000001,9,10,0,0,Cash,6576,5,761,34.3,Distributor,6.85
2023-03-04,S003,Hyderabad,P004,Product_4,Supermarket,2017,1592.19,55,110935,87570.45,23364.550000000003,4,10,0,0,Cash,6820,2,320,21.06,Wholesale,12.73
2023-03-04,S003,Hyderabad,P005,Product_5,FMCG,1437,1126.0,54,77598,60804.0,16794.0,6,5,0,0,Card,1712,0,388,21.64,Wholesale,12.5
2023-03-05,S001,Chennai,P001,Product_1,FMCG,2058,1444.01,37,76146,53428.37,22717.629999999997,8,15,0,0,Card,6136,4,345,29.83,Wholesale,10.89
2023-03-05,S001,Chennai,P002,Product_2,Electronics,980,737.86,16,15680,11805.76,3874.24,4,0,0,0,UPI,986,0,640,24.71,Wholesale,9.29
2023-03-05,S001,Chennai,P003,Product_3,Clothing,1336,845.54,52,69472,43968.08,25503.92,8,5,0,0,Cash,6216,1,674,36.71,Wholesale,12.9
2023-03-05,S001,Chennai,P004,Product_4,Supermarket,573,424.25,39,22347,16545.75,5801.25,10,0,0,0,Cash,3258,3,109,25.96,Retail,10.29
2023-03-05,S001,Chennai,P005,Product_5,FMCG,741,584.22,6,4446,3505.32,940.6799999999998,7,15,0,0,Net Banking,625,2,214,21.16,Wholesale,10.59
2023-03-05,S002,Bangalore,P001,Product_1,FMCG,390,280.81,20,7800,5616.2,2183.8,4,5,0,0,Cash,7928,0,796,28.0,Wholesale,-1.62
2023-03-05,S002,Bangalore,P002,Product_2,Electronics,2201,1818.0,15,33015,27270.0,5745.0,4,10,0,0,Net Banking,2670,1,289,17.4,Retail,6.05
2023-03-05,S002,Bangalore,P003,Product_3,Clothing,440,350.42,16,7040,5606.72,1433.2799999999997,6,5,0,0,Cash,1749,5,736,20.36,Distributor,11.34
2023-03-05,S002,Bangalore,P004,Product_4,Supermarket,1181,840.86,54,63774,45406.44,18367.559999999998,4,5,0,0,Net Banking,4321,1,609,28.8,Wholesale,1.41
2023-03-05,S002,Bangalore,P005,Product_5,FMCG,797,609.68,26,20722,15851.679999999998,4870.3200000000015,1,15,0,0,UPI,7968,5,74,23.5,Wholesale,10.27
2023-03-05,S003,Hyderabad,P001,Product_1,FMCG,760,482.69,39,29640,18824.91,10815.09,14,0,0,0,Cash,7600,0,480,36.49,Retail,-0.84
2023-03-05,S003,Hyderabad,P002,Product_2,Electronics,2416,2030.57,10,24160,20305.7,3854.2999999999993,1,0,0,0,Net Banking,489,1,692,15.95,Retail,-3.71
2023-03-05,S003,Hyderabad,P003,Product_3,Clothing,1982,1430.74,35,69370,50075.9,19294.1,8,5,0,0,Cash,6075,5,469,27.81,Retail,7.79
2023-03-05,S003,Hyderabad,P004,Product_4,Supermarket,1884,1149.52,25,47100,28738.0,18362.0,9,5,0,0,Card,5059,0,227,38.99,Retail,11.66
2023-03-05,S003,Hyderabad,P005,Product_5,FMCG,345,245.11,39,13455,9559.29,3895.709999999999,4,15,0,0,Card,791,4,753,28.95,Wholesale,0.28
2023-03-06,S001,Chennai,P001,Product_1,FMCG,1037,736.98,30,31110,22109.4,9000.599999999999,1,0,0,0,Card,4696,3,622,28.93,Distributor,-0.08
2023-03-06,S001,Chennai,P002,Product_2,Electronics,513,335.32,37,18981,12406.84,6574.16,9,10,0,0,UPI,4332,2,230,34.64,Retail,-3.04
2023-03-06,S001,Chennai,P003,Product_3,Clothing,1781,1417.49,8,14248,11339.92,2908.08,9,10,0,0,UPI,7882,3,341,20.41,Wholesale,-1.1
2023-03-06,S001,Chennai,P004,Product_4,Supermarket,2145,1474.58,22,47190,32440.76,14749.240000000002,3,0,0,0,Cash,1509,5,166,31.26,Distributor,-2.44
2023-03-06,S001,Chennai,P005,Product_5,FMCG,1179,984.65,44,51876,43324.6,8551.400000000001,4,5,0,0,Net Banking,4431,4,789,16.48,Distributor,-4.16
2023-03-06,S002,Bangalore,P001,Product_1,FMCG,421,271.13,32,13472,8676.16,4795.84,8,5,0,0,Net Banking,2496,3,476,35.6,Retail,9.12
2023-03-06,S002,Bangalore,P002,Product_2,Electronics,1645,1184.46,45,74025,53300.700000000004,20724.299999999996,13,0,0,0,UPI,1212,2,51,28.0,Wholesale,4.86
2023-03-06,S002,Bangalore,P003,Product_3,Clothing,371,231.83,49,18179,11359.67,6819.33,7,0,0,0,Net Banking,6338,5,702,37.51,Distributor,-2.58
2023-03-06,S002,Bangalore,P004,Product_4,Supermarket,306,190.43,52,15912,9902.36,6009.639999999999,2,5,0,0,Cash,2646,1,227,37.77,Wholesale,-1.5
2023-03-06,S002,Bangalore,P005,Product_5,FMCG,1866,1163.8,21,39186,24439.8,14746.2,7,10,0,0,Net Banking,7966,4,737,37.63,Wholesale,0.73
2023-03-06,S003,Hyderabad,P001,Product_1,FMCG,346,256.04,61,21106,15618.44,5487.5599999999995,1,10,0,0,UPI,7641,5,668,26.0,Retail,11.25
2023-03-06,S003,Hyderabad,P002,Product_2,Electronics,1140,702.7,37,42180,25999.9,16180.099999999999,6,15,0,0,Card,964,2,108,38.36,Distributor,6.45
2023-03-06,S003,Hyderabad,P003,Product_3,Clothing,1125,768.58,22,24750,16908.760000000002,7841.239999999998,7,10,0,0,Cash,3019,0,582,31.68,Distributor,3.48
2023-03-06,S003,Hyderabad,P004,Product_4,Supermarket,1856,1432.79,50,92800,71639.5,21160.5,1,15,0,0,Net Banking,671,1,281,22.8,Distributor,0.98
2023-03-06,S003,Hyderabad,P005,Product_5,FMCG,2160,1397.53,34,73440,47516.02,25923.980000000003,5,0,0,0,Net Banking,4686,0,669,35.3,Distributor,-2.03
2023-03-07,S001,Chennai,P001,Product_1,FMCG,1301,997.15,23,29923,22934.45,6988.549999999999,5,0,0,0,Card,4574,2,541,23.36,Retail,4.2
2023-03-07,S001,Chennai,P002,Product_2,Electronics,900,602.91,35,31500,21101.85,10398.150000000001,1,5,0,0,Card,6129,2,466,33.01,Wholesale,10.51
2023-03-07,S001,Chennai,P003,Product_3,Clothing,686,556.07,48,32928,26691.36,6236.639999999999,5,10,0,0,UPI,1758,4,331,18.94,Retail,-1.64
2023-03-07,S001,Chennai,P004,Product_4,Supermarket,1445,963.77,30,43350,28913.1,14436.900000000001,7,10,0,0,Net Banking,6594,0,110,33.3,Wholesale,12.43
2023-03-07,S001,Chennai,P005,Product_5,FMCG,2204,1825.91,19,41876,34692.29,7183.709999999999,13,15,0,0,Card,7664,3,104,17.15,Distributor,2.47
2023-03-07,S002,Bangalore,P001,Product_1,FMCG,1746,1193.45,35,61110,41770.75,19339.25,9,0,0,0,Net Banking,6701,0,766,31.65,Wholesale,-4.23
2023-03-07,S002,Bangalore,P002,Product_2,Electronics,771,465.06,37,28527,17207.22,11319.779999999999,2,0,0,0,Net Banking,4001,0,461,39.68,Distributor,3.93
2023-03-07,S002,Bangalore,P003,Product_3,Clothing,898,699.64,18,16164,12593.52,3570.4799999999996,8,0,0,0,Cash,7287,2,622,22.09,Distributor,12.55
2023-03-07,S002,Bangalore,P004,Product_4,Supermarket,769,594.7,29,22301,17246.300000000003,5054.699999999997,8,5,0,0,Cash,774,0,162,22.67,Retail,0.43
2023-03-07,S002,Bangalore,P005,Product_5,FMCG,1786,1314.0,41,73226,53874.0,19352.0,5,0,0,0,Card,1505,1,88,26.43,Wholesale,-2.5
2023-03-07,S003,Hyderabad,P001,Product_1,FMCG,1484,1235.6,25,37100,30889.999999999996,6210.000000000004,7,15,0,0,Net Banking,1406,1,136,16.74,Wholesale,14.91
2023-03-07,S003,Hyderabad,P002,Product_2,Electronics,1098,737.1,17,18666,12530.7,6135.299999999999,3,0,0,0,Net Banking,7282,1,698,32.87,Wholesale,10.74
2023-03-07,S003,Hyderabad,P003,Product_3,Clothing,990,831.38,58,57420,48220.04,9199.96,2,5,0,0,Cash,5873,0,702,16.02,Wholesale,10.79
2023-03-07,S003,Hyderabad,P004,Product_4,Supermarket,1010,674.74,26,26260,17543.24,8716.759999999998,6,10,0,0,UPI,4512,4,216,33.19,Wholesale,11.72
2023-03-07,S003,Hyderabad,P005,Product_5,FMCG,1844,1241.2,39,71916,48406.8,23509.199999999997,4,5,0,0,Card,3816,1,782,32.69,Wholesale,10.44
2023-03-08,S001,Chennai,P001,Product_1,FMCG,388,257.3,36,13968,9262.800000000001,4705.199999999999,3,15,0,0,Card,5273,3,313,33.69,Retail,9.08
2023-03-08,S001,Chennai,P002,Product_2,Electronics,1034,686.38,39,40326,26768.82,13557.18,6,10,0,0,Net Banking,7129,5,86,33.62,Distributor,5.16
2023-03-08,S001,Chennai,P003,Product_3,Clothing,1354,981.75,17,23018,16689.75,6328.25,9,10,0,0,Card,2747,5,531,27.49,Distributor,13.4
2023-03-08,S001,Chennai,P004,Product_4,Supermarket,1951,1435.11,19,37069,27267.089999999997,9801.910000000003,14,0,0,0,Net Banking,6618,3,686,26.44,Distributor,9.93
2023-03-08,S001,Chennai,P005,Product_5,FMCG,396,304.11,27,10692,8210.970000000001,2481.029999999999,9,5,0,0,UPI,4368,3,57,23.2,Wholesale,-4.97
2023-03-08,S002,Bangalore,P001,Product_1,FMCG,1960,1431.71,5,9800,7158.55,2641.45,7,15,0,0,Cash,442,1,738,26.95,Wholesale,-1.16
2023-03-08,S002,Bangalore,P002,Product_2,Electronics,1132,959.43,12,13584,11513.16,2070.84,10,10,0,0,Cash,1718,2,387,15.24,Wholesale,-0.37
2023-03-08,S002,Bangalore,P003,Product_3,Clothing,1868,1547.84,46,85928,71200.64,14727.36,6,15,0,0,Cash,7814,5,796,17.14,Retail,10.43
2023-03-08,S002,Bangalore,P004,Product_4,Supermarket,2154,1770.7,38,81852,67286.6,14565.399999999994,4,5,0,0,Cash,2191,3,706,17.79,Retail,4.46
2023-03-08,S002,Bangalore,P005,Product_5,FMCG,2182,1548.15,12,26184,18577.800000000003,7606.199999999997,9,15,0,0,UPI,1762,0,426,29.05,Wholesale,6.32
2023-03-08,S003,Hyderabad,P001,Product_1,FMCG,1885,1306.72,14,26390,18294.08,8095.919999999998,13,0,0,0,UPI,5731,4,66,30.68,Wholesale,3.12
2023-03-08,S003,Hyderabad,P002,Product_2,Electronics,2414,1954.06,7,16898,13678.42,3219.58,2,10,0,0,Cash,5052,2,615,19.05,Wholesale,13.44
2023-03-08,S003,Hyderabad,P003,Product_3,Clothing,2168,1481.12,41,88888,60725.92,28162.08,13,10,0,0,Card,4863,0,776,31.68,Wholesale,0.25
2023-03-08,S003,Hyderabad,P004,Product_4,Supermarket,2271,1698.6,58,131718,98518.79999999999,33199.20000000001,11,0,0,0,Cash,1671,2,754,25.2,Retail,12.81
2023-03-08,S003,Hyderabad,P005,Product_5,FMCG,2296,1791.62,48,110208,85997.76,24210.240000000005,7,10,0,0,Net Banking,7678,4,118,21.97,Retail,12.0
2023-03-09,S001,Chennai,P001,Product_1,FMCG,388,235.85,27,10476,6367.95,4108.05,5,5,0,0,UPI,6476,4,337,39.21,Retail,11.72
2023-03-09,S001,Chennai,P002,Product_2,Electronics,2394,1964.78,50,119700,98239.0,21461.0,10,5,0,0,Card,414,0,206,17.93,Retail,5.35
2023-03-09,S001,Chennai,P003,Product_3,Clothing,1068,655.07,7,7476,4585.490000000001,2890.5099999999993,3,10,0,0,UPI,7399,2,591,38.66,Distributor,5.6
2023-03-09,S001,Chennai,P004,Product_4,Supermarket,1149,904.04,57,65493,51530.28,13962.720000000001,1,15,0,0,Cash,329,3,196,21.32,Distributor,1.12
2023-03-09,S001,Chennai,P005,Product_5,FMCG,442,279.22,50,22100,13961.000000000002,8138.999999999998,4,10,0,0,Cash,2131,4,722,36.83,Retail,11.9
2023-03-09,S002,Bangalore,P001,Product_1,FMCG,1913,1456.14,19,36347,27666.660000000003,8680.339999999997,4,15,0,0,UPI,4782,5,527,23.88,Distributor,-4.02
2023-03-09,S002,Bangalore,P002,Product_2,Electronics,522,325.2,18,9396,5853.599999999999,3542.4000000000005,14,5,0,0,Card,623,4,328,37.7,Distributor,3.74
2023-03-09,S002,Bangalore,P003,Product_3,Clothing,1393,1156.99,52,72436,60163.48,12272.519999999997,2,0,0,0,Net Banking,4114,0,345,16.94,Wholesale,14.71
2023-03-09,S002,Bangalore,P004,Product_4,Supermarket,1288,1071.72,45,57960,48227.4,9732.599999999999,1,15,0,0,UPI,5554,2,237,16.79,Wholesale,3.43
2023-03-09,S002,Bangalore,P005,Product_5,FMCG,2159,1813.34,14,30226,25386.76,4839.240000000002,6,5,0,0,Cash,3540,1,620,16.01,Distributor,1.83
2023-03-09,S003,Hyderabad,P001,Product_1,FMCG,839,625.02,30,25170,18750.6,6419.4000000000015,8,15,0,0,Card,4318,2,483,25.5,Retail,8.48
2023-03-09,S003,Hyderabad,P002,Product_2,Electronics,1773,1139.72,51,90423,58125.72,32297.28,1,0,0,0,Net Banking,7416,3,698,35.72,Retail,1.05
2023-03-09,S003,Hyderabad,P003,Product_3,Clothing,1578,1114.6,40,63120,44584.0,18536.0,6,5,0,0,Cash,6588,1,119,29.37,Wholesale,9.97
2023-03-09,S003,Hyderabad,P004,Product_4,Supermarket,891,671.33,12,10692,8055.960000000001,2636.039999999999,12,0,0,0,Cash,5688,0,483,24.65,Wholesale,2.83
2023-03-09,S003,Hyderabad,P005,Product_5,FMCG,2104,1640.61,62,130448,101717.81999999999,28730.180000000008,13,0,0,0,Net Banking,3588,1,724,22.02,Distributor,12.16
2023-03-10,S001,Chennai,P001,Product_1,FMCG,1424,1140.38,42,59808,47895.96000000001,11912.039999999994,2,0,0,0,Card,227,0,733,19.92,Distributor,5.36
2023-03-10,S001,Chennai,P002,Product_2,Electronics,1363,917.86,29,39527,26617.94,12909.060000000001,13,10,0,0,Cash,4628,0,430,32.66,Retail,12.05
2023-03-10,S001,Chennai,P003,Product_3,Clothing,559,419.75,33,18447,13851.75,4595.25,12,15,0,0,Card,5573,0,413,24.91,Distributor,-0.93
2023-03-10,S001,Chennai,P004,Product_4,Supermarket,780,475.37,30,23400,14261.1,9138.9,13,0,0,0,UPI,2372,4,720,39.06,Wholesale,14.73
2023-03-10,S001,Chennai,P005,Product_5,FMCG,317,210.56,42,13314,8843.52,4470.48,1,5,0,0,UPI,5947,1,274,33.58,Retail,-0.54
2023-03-10,S002,Bangalore,P001,Product_1,FMCG,330,240.57,6,1980,1443.42,536.5799999999999,11,0,0,0,UPI,5310,1,787,27.1,Distributor,8.07
2023-03-10,S002,Bangalore,P002,Product_2,Electronics,1173,867.06,42,49266,36416.52,12849.480000000003,11,5,0,0,Cash,3883,0,74,26.08,Wholesale,13.59
2023-03-10,S002,Bangalore,P003,Product_3,Clothing,1199,730.12,61,73139,44537.32,28601.68,3,10,0,0,Cash,3157,5,369,39.11,Retail,8.24
2023-03-10,S002,Bangalore,P004,Product_4,Supermarket,681,556.56,42,28602,23375.519999999997,5226.480000000003,11,5,0,0,Card,4023,4,305,18.27,Distributor,9.6
2023-03-10,S002,Bangalore,P005,Product_5,FMCG,690,571.46,48,33120,27430.08,5689.919999999998,7,5,0,0,UPI,3131,2,284,17.18,Retail,7.92
2023-03-10,S003,Hyderabad,P001,Product_1,FMCG,1005,746.46,63,63315,47026.98,16288.019999999997,11,0,0,0,UPI,6646,1,784,25.73,Wholesale,8.23
2023-03-10,S003,Hyderabad,P002,Product_2,Electronics,2019,1528.01,10,20190,15280.1,4909.9,10,15,0,0,Card,6289,3,688,24.32,Retail,14.46
2023-03-10,S003,Hyderabad,P003,Product_3,Clothing,434,325.47,50,21700,16273.500000000002,5426.499999999998,3,10,0,0,Cash,5825,5,270,25.01,Wholesale,13.8
2023-03-10,S003,Hyderabad,P004,Product_4,Supermarket,1759,1154.02,60,105540,69241.2,36298.8,11,5,0,0,Card,3088,3,532,34.39,Distributor,-3.92
2023-03-10,S003,Hyderabad,P005,Product_5,FMCG,1530,1068.74,55,84150,58780.7,25369.300000000003,1,0,0,0,Cash,4854,2,222,30.15,Wholesale,3.0
2023-03-11,S001,Chennai,P001,Product_1,FMCG,2295,1524.85,60,137700,91491.0,46209.0,3,10,0,0,UPI,2102,4,176,33.56,Retail,6.54
2023-03-11,S001,Chennai,P002,Product_2,Electronics,542,367.15,21,11382,7710.15,3671.8500000000004,12,0,0,0,UPI,7631,2,745,32.26,Wholesale,11.22
2023-03-11,S001,Chennai,P003,Product_3,Clothing,2486,1825.65,5,12430,9128.25,3301.75,9,10,0,0,Cash,537,4,284,26.56,Retail,-4.95
2023-03-11,S001,Chennai,P004,Product_4,Supermarket,2079,1303.57,11,22869,14339.269999999999,8529.730000000001,6,15,0,0,Net Banking,3958,2,130,37.3,Distributor,14.44
2023-03-11,S001,Chennai,P005,Product_5,FMCG,1990,1506.7,47,93530,70814.90000000001,22715.09999999999,4,0,0,0,Cash,1494,4,640,24.29,Wholesale,-3.1
2023-03-11,S002,Bangalore,P001,Product_1,FMCG,972,612.82,18,17496,11030.76,6465.24,8,0,0,0,UPI,2287,1,743,36.95,Retail,14.96
2023-03-11,S002,Bangalore,P002,Product_2,Electronics,1212,842.77,51,61812,42981.27,18830.730000000003,14,0,0,0,Card,5430,2,718,30.46,Wholesale,7.5
2023-03-11,S002,Bangalore,P003,Product_3,Clothing,958,589.95,20,19160,11799.0,7361.0,3,10,0,0,Card,4350,1,144,38.42,Distributor,-3.86
2023-03-11,S002,Bangalore,P004,Product_4,Supermarket,777,513.61,11,8547,5649.71,2897.29,4,15,0,0,UPI,4931,4,182,33.9,Distributor,1.3
