Date,Store ID,Store Location,Product ID,Product Name,Product Category,Unit Price,Unit Cost,Quantity Sold,Gross Sales,Total Cost,Profit Amount,Invoice Count
2025-03-11,ST01,MG Road,P05,Cola 1L,Beverages,30,20,104,3120,2080,1040,54
2025-03-11,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,115,6900,4830,2070,54
2025-03-11,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,61,1525,915,610,54
2025-03-11,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,66,9240,6600,2640,54
2025-03-11,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,64,5120,3520,1600,54
2025-03-11,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,71,6745,4970,1775,54
2025-03-11,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,57,2850,1995,855,55
2025-03-11,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,106,12720,9540,3180,55
2025-03-11,ST02,Howrah,P03,Milk 1L,Dairy,40,28,77,3080,2156,924,55
2025-03-11,ST02,Howrah,P04,Curd 500g,Dairy,35,24,51,1785,1224,561,55
2025-03-11,ST02,Howrah,P05,Cola 1L,Beverages,30,20,75,2250,1500,750,55
2025-03-11,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,76,4560,3192,1368,55
2025-03-11,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,30,750,450,300,55
2025-03-11,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,47,6580,4700,1880,55
2025-03-11,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,47,3760,2585,1175,55
2025-03-11,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,76,7220,5320,1900,55
2025-03-12,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,111,5550,3885,1665,59
2025-03-12,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,102,12240,9180,3060,59
2025-03-12,ST01,MG Road,P03,Milk 1L,Dairy,40,28,75,3000,2100,900,59
2025-03-12,ST01,MG Road,P04,Curd 500g,Dairy,35,24,102,3570,2448,1122,59
2025-03-12,ST01,MG Road,P05,Cola 1L,Beverages,30,20,126,3780,2520,1260,59
2025-03-12,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,117,7020,4914,2106,59
2025-03-12,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,62,1550,930,620,59
2025-03-12,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,81,11340,8100,3240,59
2025-03-12,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,84,6720,4620,2100,59
2025-03-12,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,63,5985,4410,1575,59
2025-03-12,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,98,4900,3430,1470,54
2025-03-12,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,79,9480,7110,2370,54
2025-03-12,ST02,Howrah,P03,Milk 1L,Dairy,40,28,72,2880,2016,864,54
2025-03-12,ST02,Howrah,P04,Curd 500g,Dairy,35,24,89,3115,2136,979,54
2025-03-12,ST02,Howrah,P05,Cola 1L,Beverages,30,20,67,2010,1340,670,54
2025-03-12,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,105,6300,4410,1890,54
2025-03-12,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,30,750,450,300,54
2025-03-12,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,72,10080,7200,2880,54
2025-03-12,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,83,6640,4565,2075,54
2025-03-12,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,43,4085,3010,1075,54
2025-03-13,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,54,2700,1890,810,40
2025-03-13,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,119,14280,10710,3570,40
2025-03-13,ST01,MG Road,P03,Milk 1L,Dairy,40,28,88,3520,2464,1056,40
2025-03-13,ST01,MG Road,P04,Curd 500g,Dairy,35,24,40,1400,960,440,40
2025-03-13,ST01,MG Road,P05,Cola 1L,Beverages,30,20,120,3600,2400,1200,40
2025-03-13,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,136,8160,5712,2448,40
2025-03-13,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,94,2350,1410,940,40
2025-03-13,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,78,10920,7800,3120,40
2025-03-13,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,68,5440,3740,1700,40
2025-03-13,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,38,3610,2660,950,40
2025-03-13,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,41,2050,1435,615,49
2025-03-13,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,101,12120,9090,3030,49
2025-03-13,ST02,Howrah,P03,Milk 1L,Dairy,40,28,119,4760,3332,1428,49
2025-03-13,ST02,Howrah,P04,Curd 500g,Dairy,35,24,112,3920,2688,1232,49
2025-03-13,ST02,Howrah,P05,Cola 1L,Beverages,30,20,114,3420,2280,1140,49
2025-03-13,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,122,7320,5124,2196,49
2025-03-13,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,42,1050,630,420,49
2025-03-13,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,80,11200,8000,3200,49
2025-03-13,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,62,4960,3410,1550,49
2025-03-13,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,93,8835,6510,2325,49
2025-03-14,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,41,2050,1435,615,42
2025-03-14,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,59,7080,5310,1770,42
2025-03-14,ST01,MG Road,P03,Milk 1L,Dairy,40,28,43,1720,1204,516,42
2025-03-14,ST01,MG Road,P04,Curd 500g,Dairy,35,24,115,4025,2760,1265,42
2025-03-14,ST01,MG Road,P05,Cola 1L,Beverages,30,20,72,2160,1440,720,42
2025-03-14,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,148,8880,6216,2664,42
2025-03-14,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,99,2475,1485,990,42
2025-03-14,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,32,4480,3200,1280,42
2025-03-14,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,63,5040,3465,1575,42
2025-03-14,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,99,9405,6930,2475,42
2025-03-14,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,100,5000,3500,1500,52
2025-03-14,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,75,9000,6750,2250,52
2025-03-14,ST02,Howrah,P03,Milk 1L,Dairy,40,28,74,2960,2072,888,52
2025-03-14,ST02,Howrah,P04,Curd 500g,Dairy,35,24,43,1505,1032,473,52
2025-03-14,ST02,Howrah,P05,Cola 1L,Beverages,30,20,99,2970,1980,990,52
2025-03-14,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,100,6000,4200,1800,52
2025-03-14,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,63,1575,945,630,52
2025-03-14,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,65,9100,6500,2600,52
2025-03-14,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,87,6960,4785,2175,52
2025-03-14,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,46,4370,3220,1150,52
2025-03-15,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,110,5500,3850,1650,35
2025-03-15,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,42,5040,3780,1260,35
2025-03-15,ST01,MG Road,P03,Milk 1L,Dairy,40,28,67,2680,1876,804,35
2025-03-15,ST01,MG Road,P04,Curd 500g,Dairy,35,24,69,2415,1656,759,35
2025-03-15,ST01,MG Road,P05,Cola 1L,Beverages,30,20,149,4470,2980,1490,35
2025-03-15,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,90,5400,3780,1620,35
2025-03-15,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,58,1450,870,580,35
2025-03-15,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,44,6160,4400,1760,35
2025-03-15,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,73,5840,4015,1825,35
2025-03-15,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,94,8930,6580,2350,35
2025-03-15,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,74,3700,2590,1110,66
2025-03-15,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,113,13560,10170,3390,66
2025-03-15,ST02,Howrah,P03,Milk 1L,Dairy,40,28,66,2640,1848,792,66
2025-03-15,ST02,Howrah,P04,Curd 500g,Dairy,35,24,46,1610,1104,506,66
2025-03-15,ST02,Howrah,P05,Cola 1L,Beverages,30,20,83,2490,1660,830,66
2025-03-15,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,118,7080,4956,2124,66
2025-03-15,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,35,875,525,350,66
2025-03-15,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,38,5320,3800,1520,66
2025-03-15,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,36,2880,1980,900,66
2025-03-15,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,82,7790,5740,2050,66
2025-03-16,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,64,3200,2240,960,55
2025-03-16,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,71,8520,6390,2130,55
2025-03-16,ST01,MG Road,P03,Milk 1L,Dairy,40,28,95,3800,2660,1140,55
2025-03-16,ST01,MG Road,P04,Curd 500g,Dairy,35,24,100,3500,2400,1100,55
2025-03-16,ST01,MG Road,P05,Cola 1L,Beverages,30,20,59,1770,1180,590,55
2025-03-16,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,72,4320,3024,1296,55
2025-03-16,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,34,850,510,340,55
2025-03-16,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,54,7560,5400,2160,55
2025-03-16,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,35,2800,1925,875,55
2025-03-16,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,89,8455,6230,2225,55
2025-03-16,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,45,2250,1575,675,41
2025-03-16,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,56,6720,5040,1680,41
2025-03-16,ST02,Howrah,P03,Milk 1L,Dairy,40,28,53,2120,1484,636,41
2025-03-16,ST02,Howrah,P04,Curd 500g,Dairy,35,24,71,2485,1704,781,41
2025-03-16,ST02,Howrah,P05,Cola 1L,Beverages,30,20,127,3810,2540,1270,41
2025-03-16,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,65,3900,2730,1170,41
2025-03-16,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,36,900,540,360,41
2025-03-16,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,43,6020,4300,1720,41
2025-03-16,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,70,5600,3850,1750,41
2025-03-16,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,54,5130,3780,1350,41
2025-03-17,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,99,4950,3465,1485,60
2025-03-17,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,109,13080,9810,3270,60
2025-03-17,ST01,MG Road,P03,Milk 1L,Dairy,40,28,112,4480,3136,1344,60
2025-03-17,ST01,MG Road,P04,Curd 500g,Dairy,35,24,113,3955,2712,1243,60
2025-03-17,ST01,MG Road,P05,Cola 1L,Beverages,30,20,147,4410,2940,1470,60
2025-03-17,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,72,4320,3024,1296,60
2025-03-17,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,87,2175,1305,870,60
2025-03-17,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,63,8820,6300,2520,60
2025-03-17,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,66,5280,3630,1650,60
2025-03-17,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,52,4940,3640,1300,60
2025-03-17,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,73,3650,2555,1095,41
2025-03-17,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,84,10080,7560,2520,41
2025-03-17,ST02,Howrah,P03,Milk 1L,Dairy,40,28,88,3520,2464,1056,41
2025-03-17,ST02,Howrah,P04,Curd 500g,Dairy,35,24,99,3465,2376,1089,41
2025-03-17,ST02,Howrah,P05,Cola 1L,Beverages,30,20,86,2580,1720,860,41
2025-03-17,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,60,3600,2520,1080,41
2025-03-17,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,37,925,555,370,41
2025-03-17,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,85,11900,8500,3400,41
2025-03-17,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,87,6960,4785,2175,41
2025-03-17,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,79,7505,5530,1975,41
2025-03-18,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,104,5200,3640,1560,61
2025-03-18,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,59,7080,5310,1770,61
2025-03-18,ST01,MG Road,P03,Milk 1L,Dairy,40,28,81,3240,2268,972,61
2025-03-18,ST01,MG Road,P04,Curd 500g,Dairy,35,24,88,3080,2112,968,61
2025-03-18,ST01,MG Road,P05,Cola 1L,Beverages,30,20,114,3420,2280,1140,61
2025-03-18,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,97,5820,4074,1746,61
2025-03-18,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,88,2200,1320,880,61
2025-03-18,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,38,5320,3800,1520,61
2025-03-18,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,48,3840,2640,1200,61
2025-03-18,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,31,2945,2170,775,61
2025-03-18,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,43,2150,1505,645,72
2025-03-18,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,116,13920,10440,3480,72
2025-03-18,ST02,Howrah,P03,Milk 1L,Dairy,40,28,73,2920,2044,876,72
2025-03-18,ST02,Howrah,P04,Curd 500g,Dairy,35,24,58,2030,1392,638,72
2025-03-18,ST02,Howrah,P05,Cola 1L,Beverages,30,20,134,4020,2680,1340,72
2025-03-18,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,126,7560,5292,2268,72
2025-03-18,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,61,1525,915,610,72
2025-03-18,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,70,9800,7000,2800,72
2025-03-18,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,37,2960,2035,925,72
2025-03-18,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,47,4465,3290,1175,72
2025-03-19,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,83,4150,2905,1245,61
2025-03-19,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,59,7080,5310,1770,61
2025-03-19,ST01,MG Road,P03,Milk 1L,Dairy,40,28,65,2600,1820,780,61
2025-03-19,ST01,MG Road,P04,Curd 500g,Dairy,35,24,75,2625,1800,825,61
2025-03-19,ST01,MG Road,P05,Cola 1L,Beverages,30,20,79,2370,1580,790,61
2025-03-19,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,68,4080,2856,1224,61
2025-03-19,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,92,2300,1380,920,61
2025-03-19,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,92,12880,9200,3680,61
2025-03-19,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,64,5120,3520,1600,61
2025-03-19,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,30,2850,2100,750,61
2025-03-19,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,95,4750,3325,1425,70
2025-03-19,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,74,8880,6660,2220,70
2025-03-19,ST02,Howrah,P03,Milk 1L,Dairy,40,28,41,1640,1148,492,70
2025-03-19,ST02,Howrah,P04,Curd 500g,Dairy,35,24,92,3220,2208,1012,70
2025-03-19,ST02,Howrah,P05,Cola 1L,Beverages,30,20,113,3390,2260,1130,70
2025-03-19,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,56,3360,2352,1008,70
2025-03-19,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,54,1350,810,540,70
2025-03-19,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,95,13300,9500,3800,70
2025-03-19,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,79,6320,4345,1975,70
2025-03-19,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,82,7790,5740,2050,70
2025-03-20,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,74,3700,2590,1110,30
2025-03-20,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,84,10080,7560,2520,30
2025-03-20,ST01,MG Road,P03,Milk 1L,Dairy,40,28,100,4000,2800,1200,30
2025-03-20,ST01,MG Road,P04,Curd 500g,Dairy,35,24,86,3010,2064,946,30
2025-03-20,ST01,MG Road,P05,Cola 1L,Beverages,30,20,131,3930,2620,1310,30
2025-03-20,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,142,8520,5964,2556,30
2025-03-20,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,53,1325,795,530,30
2025-03-20,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,85,11900,8500,3400,30
2025-03-20,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,67,5360,3685,1675,30
2025-03-20,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,89,8455,6230,2225,30
2025-03-20,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,106,5300,3710,1590,69
2025-03-20,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,54,6480,4860,1620,69
2025-03-20,ST02,Howrah,P03,Milk 1L,Dairy,40,28,107,4280,2996,1284,69
2025-03-20,ST02,Howrah,P04,Curd 500g,Dairy,35,24,102,3570,2448,1122,69
2025-03-20,ST02,Howrah,P05,Cola 1L,Beverages,30,20,113,3390,2260,1130,69
2025-03-20,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,89,5340,3738,1602,69
2025-03-20,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,71,1775,1065,710,69
2025-03-20,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,54,7560,5400,2160,69
2025-03-20,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,70,5600,3850,1750,69
2025-03-20,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,39,3705,2730,975,69
2025-03-21,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,54,2700,1890,810,58
2025-03-21,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,84,10080,7560,2520,58
2025-03-21,ST01,MG Road,P03,Milk 1L,Dairy,40,28,66,2640,1848,792,58
2025-03-21,ST01,MG Road,P04,Curd 500g,Dairy,35,24,63,2205,1512,693,58
2025-03-21,ST01,MG Road,P05,Cola 1L,Beverages,30,20,142,4260,2840,1420,58
2025-03-21,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,77,4620,3234,1386,58
2025-03-21,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,72,1800,1080,720,58
2025-03-21,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,87,12180,8700,3480,58
2025-03-21,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,62,4960,3410,1550,58
2025-03-21,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,57,5415,3990,1425,58
2025-03-21,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,95,4750,3325,1425,51
2025-03-21,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,106,12720,9540,3180,51
2025-03-21,ST02,Howrah,P03,Milk 1L,Dairy,40,28,115,4600,3220,1380,51
2025-03-21,ST02,Howrah,P04,Curd 500g,Dairy,35,24,88,3080,2112,968,51
2025-03-21,ST02,Howrah,P05,Cola 1L,Beverages,30,20,58,1740,1160,580,51
2025-03-21,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,138,8280,5796,2484,51
2025-03-21,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,42,1050,630,420,51
2025-03-21,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,48,6720,4800,1920,51
2025-03-21,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,76,6080,4180,1900,51
2025-03-21,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,32,3040,2240,800,51
2025-03-22,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,66,3300,2310,990,41
2025-03-22,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,96,11520,8640,2880,41
2025-03-22,ST01,MG Road,P03,Milk 1L,Dairy,40,28,89,3560,2492,1068,41
2025-03-22,ST01,MG Road,P04,Curd 500g,Dairy,35,24,56,1960,1344,616,41
2025-03-22,ST01,MG Road,P05,Cola 1L,Beverages,30,20,71,2130,1420,710,41
2025-03-22,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,101,6060,4242,1818,41
2025-03-22,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,51,1275,765,510,41
2025-03-22,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,75,10500,7500,3000,41
2025-03-22,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,45,3600,2475,1125,41
2025-03-22,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,72,6840,5040,1800,41
2025-03-22,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,75,3750,2625,1125,65
2025-03-22,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,88,10560,7920,2640,65
2025-03-22,ST02,Howrah,P03,Milk 1L,Dairy,40,28,73,2920,2044,876,65
2025-03-22,ST02,Howrah,P04,Curd 500g,Dairy,35,24,43,1505,1032,473,65
2025-03-22,ST02,Howrah,P05,Cola 1L,Beverages,30,20,66,1980,1320,660,65
2025-03-22,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,125,7500,5250,2250,65
2025-03-22,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,46,1150,690,460,65
2025-03-22,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,50,7000,5000,2000,65
2025-03-22,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,85,6800,4675,2125,65
2025-03-22,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,68,6460,4760,1700,65
2025-03-23,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,86,4300,3010,1290,47
2025-03-23,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,40,4800,3600,1200,47
2025-03-23,ST01,MG Road,P03,Milk 1L,Dairy,40,28,45,1800,1260,540,47
2025-03-23,ST01,MG Road,P04,Curd 500g,Dairy,35,24,78,2730,1872,858,47
2025-03-23,ST01,MG Road,P05,Cola 1L,Beverages,30,20,139,4170,2780,1390,47
2025-03-23,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,60,3600,2520,1080,47
2025-03-23,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,30,750,450,300,47
2025-03-23,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,78,10920,7800,3120,47
2025-03-23,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,42,3360,2310,1050,47
2025-03-23,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,57,5415,3990,1425,47
2025-03-23,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,94,4700,3290,1410,56
2025-03-23,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,109,13080,9810,3270,56
2025-03-23,ST02,Howrah,P03,Milk 1L,Dairy,40,28,41,1640,1148,492,56
2025-03-23,ST02,Howrah,P04,Curd 500g,Dairy,35,24,78,2730,1872,858,56
2025-03-23,ST02,Howrah,P05,Cola 1L,Beverages,30,20,64,1920,1280,640,56
2025-03-23,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,95,5700,3990,1710,56
2025-03-23,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,54,1350,810,540,56
2025-03-23,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,99,13860,9900,3960,56
2025-03-23,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,59,4720,3245,1475,56
2025-03-23,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,55,5225,3850,1375,56
2025-03-24,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,93,4650,3255,1395,68
2025-03-24,ST01,MG Road,P02,Refined Oil 1L,Packaged Food,120,90,46,5520,4140,1380,68
2025-03-24,ST01,MG Road,P03,Milk 1L,Dairy,40,28,88,3520,2464,1056,68
2025-03-24,ST01,MG Road,P04,Curd 500g,Dairy,35,24,55,1925,1320,605,68
2025-03-24,ST01,MG Road,P05,Cola 1L,Beverages,30,20,104,3120,2080,1040,68
2025-03-24,ST01,MG Road,P06,Orange Juice 1L,Beverages,60,42,73,4380,3066,1314,68
2025-03-24,ST01,MG Road,P07,Bath Soap,Personal Care,25,15,50,1250,750,500,68
2025-03-24,ST01,MG Road,P08,Shampoo 200ml,Personal Care,140,100,68,9520,6800,2720,68
2025-03-24,ST01,MG Road,P09,Detergent 1kg,Home Care,80,55,79,6320,4345,1975,68
2025-03-24,ST01,MG Road,P10,Floor Cleaner 1L,Home Care,95,70,63,5985,4410,1575,68
2025-03-24,ST02,Howrah,P01,Premium Rice 5kg,Packaged Food,50,35,78,3900,2730,1170,64
2025-03-24,ST02,Howrah,P02,Refined Oil 1L,Packaged Food,120,90,84,10080,7560,2520,64
2025-03-24,ST02,Howrah,P03,Milk 1L,Dairy,40,28,81,3240,2268,972,64
2025-03-24,ST02,Howrah,P04,Curd 500g,Dairy,35,24,111,3885,2664,1221,64
2025-03-24,ST02,Howrah,P05,Cola 1L,Beverages,30,20,76,2280,1520,760,64
2025-03-24,ST02,Howrah,P06,Orange Juice 1L,Beverages,60,42,143,8580,6006,2574,64
2025-03-24,ST02,Howrah,P07,Bath Soap,Personal Care,25,15,65,1625,975,650,64
2025-03-24,ST02,Howrah,P08,Shampoo 200ml,Personal Care,140,100,99,13860,9900,3960,64
2025-03-24,ST02,Howrah,P09,Detergent 1kg,Home Care,80,55,83,6640,4565,2075,64
2025-03-24,ST02,Howrah,P10,Floor Cleaner 1L,Home Care,95,70,31,2945,2170,775,64
2025-03-25,ST01,MG Road,P01,Premium Rice 5kg,Packaged Food,50,35,93,4650,3255,1395,58
